PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Lorite Moreno, Juan; Navarro Reyes, Francisco Bruno; Valle Tendero, Francisco				Lorite, Juan/F-4690-2011	Lorite, Juan/0000-0003-4617-8069			New records for the vascular flora of Sierra Nevada (Almeria): The Murciano-almeriense element								Acta Botanica Malacitana				23	0			256	259					1998	1998										1	0	0	1	0	1			0210-9506			BIOSIS:PREV199900319690		
J	Fresneda, J; Ribera, I					Ribera, Ignacio/0000-0002-2791-7615			Revision of the Limnebius nitidus (Marsham) subgroup (Coleoptera : Hydraenidae), with description of two new species and comments on their phylogeny and biogeography								ENTOMOLOGICA SCANDINAVICA				29	4			395	409					1998	1998										3	0	0	2	0	3			0013-8711			WOS:000078883600003		
B	Herpe, G; Vanderriest, C; del Rio, JS; del Olmo, A						Arribas, S; Mediavilla, E; Watson, F		The ARGUS mode of the ALBIREO spectrograph: Evaluation of its performance and first results								FIBER OPTICS IN ASTRONOMY III		ASTRONOMICAL SOCIETY OF THE PACIFIC CONFERENCE SERIES		152				135	140					1998	1998						Fiber Optics in Astronomy III MeetingFiber Optics in Astronomy III Meeting	DEC 02-04, 1997DEC 02-04, 1997	Astron Soc PacificAstron Soc Pacific	PUERTO LA CRUZ, SPAINPUERTO LA CRUZ, SPAIN	0	0	0	0	0	0					1-886733-72-4	WOS:000078497000017		
J	Cabrero, J; Lopez-Leon, MD; Camacho, JPM				Camacho, Juan Pedro/L-6869-2014; Cabrero, Josefa/L-8899-2014; Lopez-Leon, Maria Dolores/L-9026-2014	Camacho, Juan Pedro/0000-0002-2507-9814; Cabrero, Josefa/0000-0002-5848-6985; Lopez-Leon, Maria Dolores/0000-0003-2337-7313			Ribosomal DNA in a supernumerary chromosome segment of the grasshopper Oedipoda fuscocincta confirms its origin by translocation								HEREDITAS				129	1			15	18		10.1111/j.1601-5223.1998.00015.x			1998	1998										3	0	0	3	0	3			0018-0661			WOS:000077678500003		
B	Gil, Jose Maria; Molino, Francisco; Valenzuela, Gerardo						Meyburg, B.-U.; Chancellor, R.D.; Ferrero, J.J.		[Altitudinal distribution of nests of the golden eagle Aquila chrysaetos in Sierra Nevada (southeast Spain).]				Distribucion altitudinal de los nidos de aguila real Aquila chrysaetos en Sierra Nevada (sureste de Espana).				Holarctic birds of prey. Proceedings of an international conference. Actas del Congreso Internacional sobre Rapaces del Holartico. Badajoz, Extremadura (Spain), 17-22 Abril 1995.								271	277					1998	1998										0	0	0	0	0	0					84-605-7398-2	ZOOREC:ZOOR13900007176		
J	Cruz-Pizarro, L; Conde-Porcuna, JM; Carrillo, P				Conde-Porcuna, Jose/L-9665-2014; Cruz-Pizarro, Luis /H-5318-2015; Carrillo, Presentacion /I-1601-2015	Conde-Porcuna, Jose/0000-0002-5074-2796; Cruz-Pizarro, Luis /0000-0003-0687-0704; 			Diel variation in the egg ratio of Hexarthra bulgarica in the high mountain lake La Caldera (Spain)								HYDROBIOLOGIA				387				295	300		10.1023/A:1017062332468			1998	1998						VIIIth International Rotifer SymposiumVIIIth International Rotifer Symposium	JUN 22, 1997JUN 22, 1997		ST JOHNS UNIV, COLLEGEVILLE, MNST JOHNS UNIV, COLLEGEVILLE, MN	4	0	0	4	0	4			0018-8158			WOS:000080234300040		
S	Rieradevall, M; Jimenez, M; Prat, N						Williams, WD; Sladeckova, A		The zoobenthos of six remote high mountain lakes in Spain and Portugal								INTERNATIONAL ASSOCIATION OF THEORETICAL AND APPLIED LIMNOLOGY, VOL 26, PT 4		INTERNATIONAL ASSOCIATION OF THEORETICAL AND APPLIED LIMNOLOGY - PROCEEDINGS		26				2132	2136					1998	1998						26th Congress of the International-Association-of-Theoretical-and-Applied-Limnology26th Congress of the International-Association-of-Theoretical-and-Applied-Limnology	19951995	Int Assoc Theoret & Appl LimnolInt Assoc Theoret & Appl Limnol	SAO PAULO, BRAZILSAO PAULO, BRAZIL	0	0	0	0	0	0			0368-0770		3-510-54048-4	WOS:000075772200139		
J	Hervas, J; Lopez, S; de Lara, FCM; Arias, J; Carrasco, L; Gomez-Villamandos, JC								Adenovirus infection in Spanish ibex								JOURNAL OF VETERINARY DIAGNOSTIC INVESTIGATION				10	1			97	100					JAN 1998	1998										1	0	0	0	0	1			1040-6387			WOS:000072774900019	9526871	
J	Sylvester, AG								Magma mixing, structure, and re-evaluation of the emplacement mechanism of Vradal pluton, central Telemark, southern Norway								NORSK GEOLOGISK TIDSSKRIFT				78	4			259	276					1998	1998										16	0	0	0	0	16			0029-196X			WOS:000076710700001		
J	Fernandez-Escudero, Ignacio; Tinaut, Alberto								Foraging strategies and dietary preferences of a high mountain ant. (Hymenoptera: Formicidae)								Polish Journal of Ecology				46	1			23	32					1998	1998										2	0	0	2	0	2			1505-2249			BIOSIS:PREV199900272798		
J	Baena, Manuel; Susin, Juana								Contribution to knowledge of the Iberian Deraeocorinae (Heteroptera, Miridae, Deraeocorinae).				Contribucion al conocimiento de los Deraeocorinae ibericos (Heteroptera, Miridae, Deraeocorinae).				Zoologica Baetica				9				209	211					1998	1998										0	0	0	0	0	0			1130-4251			ZOOREC:ZOOR13600078361		
J	Escudero, IF; Tinaut, A; Ruano, F				Ruano, Francisca/M-1028-2014	Ruano, Francisca/0000-0002-9806-7267			Ovarian maturation under cold winter conditions in a high-mountain ant (Hymenoptera : Formicidae)								ENVIRONMENTAL ENTOMOLOGY				26	6			1373	1377					DEC 1997	1997										4	0	0	3	0	4			0046-225X	1938-2936		WOS:000072045400025		
J	Abolafia, Joaquin; Pena Santiago, Reyes								Nematodes of the order Dorylaimida from Andalucia Oriental, Spain. The genus Mesodorylaimus Andrassy, 1959. 2. Two new species with pre- and/or postvulval ornamentations.								Russian Journal of Nematology				5	2			81	88					November 10 1997	1997										1	0	0	2	0	2			0869-6918			ZOOREC:ZOOR13400059754		
J	Calvache, ML; Viseras, C; Fernandez, J								Controls on fan development - evidence from fan morphometry and sedimentology; Sierra Nevada, SE Spain								GEOMORPHOLOGY				21	1			69	84		10.1016/S0169-555X(97)00035-4			NOV 1997	1997										58	1	0	3	0	58			0169-555X			WOS:A1997YE70800005		
J	Martinez-Martinez, JM; Soto, JI; Balanya, JC					Martinez Martinez, Jose Miguel/0000-0002-8178-0904			Crustal decoupling and intracrustal flow beneath domal exhumed core complexes, Betics (SE Spain)								TERRA NOVA				9	5-6			223	227		10.1111/j.1365-3121.1997.tb00017.x			OCT-DEC 1997	1997										17	0	0	0	0	17			0954-4879	1365-3121		WOS:000075339800006		
J			Universidad de Granada						[Collecting insects, why and for what?]				Recoleccion de insectos, por que y para que?				Quercus				139				50	50					Septiembre 1997	1997										0	0	0	0	0	0			0212-0054			ZOOREC:ZOOR13400048891		
J	Azanon, JM; CrespoBlanc, A; GarciaDuenas, V					Azanon, Jose Miguel/0000-0001-7834-5816; Crespo Blanc, Ana/0000-0003-3723-2529			Continental collision, crustal thinning and nappe forming during the pre-Miocene evolution of the Alpujarride Complex (Alboran Domain, Betics)								JOURNAL OF STRUCTURAL GEOLOGY				19	8			1055	1071		10.1016/S0191-8141(97)00031-X			AUG 1997	1997										52	0	0	1	0	52			0191-8141			WOS:A1997XT91700005		
J	Johnson, C								Resolving denudational histories in orogenic belts with apatite fission-track thermochronology and structural data: An example from southern Spain								GEOLOGY				25	7			623	626		10.1130/0091-7613(1997)025<0623:RDHIOB>2.3.CO;2			JUL 1997	1997										40	12	0	0	0	49			0091-7613			WOS:A1997XL02100012		
J	Perez-Martinez, Carmen; Barea-Arco, Jose; Sanchez-Castillo, Pedro				Perez-Martinez, Carmen/K-1219-2014	Perez-Martinez, Carmen/0000-0001-8777-4487			Life history of the epizoic chlorophyte Korshikoviella gracilipes (Lambert) Silva on Daphnia pulicaria forbes								PHYCOLOGIA				36	4		330	86	87				S	JUL 1997	1997										0	0	0	0	0	0			0031-8884			WOS:000202958000331		
J	Fernandez-Rubio, Fidel								[Monstrosities and curiosities (4): the aberrant form of Lysandra golgus (Hubner, 1808).]				De monstruosos y prodigios (4): forma aberrante de Lysandra golgus (Hubner, 1808).				Boletin de la SEA				18				18	18					30 de junio 1997	1997										0	0	0	0	0	0			1134-6094			ZOOREC:ZOOR13400021899		
J	Clement, R; Garcia, M; Reglero, V; Clausen, JV; Bravo, A; Suso, J; Fabregat, J; Torrejon, JM; Reig, P; Marco, A				Reig, Pablo/A-1198-2014; Garcia de Maria, J.M./C-9931-2015; Suso , Julia/F-8076-2016; Fabregat, Juan/F-9066-2016; Torrejon, Jose /K-6395-2014	Reig, Pablo/0000-0002-6446-3050; Garcia de Maria, J.M./0000-0002-6147-4045; Fabregat, Juan/0000-0002-5986-9347; Torrejon, Jose /0000-0002-5967-5163			Four colour photometry of late-type binary systems .1. First uvby beta light curves of ZZ Ursae Majoris								ASTRONOMY & ASTROPHYSICS SUPPLEMENT SERIES				123	1			1	4					MAY 1997	1997										5	0	0	0	0	5			0365-0138			WOS:A1997XC09900001		
J	Reche, I; Carrillo, P; CruzPizarro, L				Reche, Isabel/K-7120-2014; Cruz-Pizarro, Luis /H-5318-2015; Carrillo, Presentacion /I-1601-2015	Reche, Isabel/0000-0003-2908-1724; Cruz-Pizarro, Luis /0000-0003-0687-0704; 			Influence of metazooplankton on interactions of bacteria and phytoplankton in an oligotrophic lake								JOURNAL OF PLANKTON RESEARCH				19	5			631	646		10.1093/plankt/19.5.631			MAY 1997	1997										24	1	0	23	0	27			0142-7873			WOS:A1997XA34300007		
J	Liebanas, Gracia; Pena Santiago, Reyes					Liebanas Torres, Gracia Maria/0000-0003-4213-1458			Nematodes of the order Dorylaimida from Andalucia Oriental, Spain. The genus Nygolaimus Cobb, 1913. 2. Description of two new species.								Russian Journal of Nematology				5	1			7	16					April 2 1997	1997										0	0	0	0	0	0			0869-6918			ZOOREC:ZOOR13400016924		
J	Shelley, RM								The Holarctic centipede subfamily Plutoniuminae (Chilopoda: Scolopendromorpha: Cryptopidae) (Nomen correctum ex subfamily Plutoniinae Bollman, 1893)								BRIMLEYANA					24			51	113					APR 1997	1997										2	0	0	3	0	3			0193-4406			WOS:A1997XF38400007		
J	Valero, A; Hueli, LE; DiazSaez, V								Spermatogenesis in the ixodid tick Haemaphysalis (Herpetobia) sulcata (Acarina: Ixodidae)								JOURNAL OF PARASITOLOGY				83	2			212	214		10.2307/3284441			APR 1997	1997										4	0	0	4	0	4			0022-3395			WOS:A1997WT43600006	9105298	
J	Johnson, C; Harbury, N; Hurford, AJ								The role of extension in the miocene denudation of the Nevado-Filabride complex, Betic Cordillera (SE Spain)								TECTONICS				16	2			189	204		10.1029/96TC03289			APR 1997	1997										80	0	0	2	0	80			0278-7407			WOS:A1997WT48300001		
J	MartinezMartinez, JM; Azanon, JM					Martinez Martinez, Jose Miguel/0000-0002-8178-0904; Azanon, Jose Miguel/0000-0001-7834-5816			Mode of extensional tectonics in the southeastern Betics (SE Spain): Implications for the tectonic evolution of the peri-Alboran orogenic system								TECTONICS				16	2			205	&		10.1029/97TC00157			APR 1997	1997										92	0	0	4	0	92			0278-7407			WOS:A1997WT48300002		
J	Perez, Jesus M.; Ruiz-Martinez, Isidoro; Granados, Jose E.; Soriguer, Ramon C.; Fandos, Paulino				Soriguer, Ramon/J-1494-2014	Soriguer, Ramon/0000-0002-9165-7766			The dynamics of sarcoptic mange in the ibex population of Sierra Nevada in Spain - influence of climactic factors.								Journal of Wildlife Research				2	1			86	89					Spring 1997	1997										36	0	0	28	0	36			1426-0328			ZOOREC:ZOOR13400068485		
J	Perez, JM; Granados, JE; RuizMartinez, I; Chirosa, M								Capturing Spanish ibexes with corral traps								WILDLIFE SOCIETY BULLETIN				25	1			89	92					SPR 1997	1997										9	0	0	9	0	10			0091-7648			WOS:A1997XA82200017		
J	Calvache, ML; Viseras, C								Long-term control mechanisms of stream piracy processes in southeast Spain								EARTH SURFACE PROCESSES AND LANDFORMS				22	2			93	105					FEB 1997	1997										51	0	0	7	0	51			0197-9337			WOS:A1997WH92600001		
J	Gomez, JM; Garcia, D				Garcia, Daniel/A-1236-2011	Garcia, Daniel/0000-0002-7334-7836			Interactions between a high-mountain shrub, Genista versicolor (Fabaceae), and its seed predators								ECOSCIENCE				4	1			48	56					1997	1997										5	0	0	5	0	5			1195-6860			WOS:A1997WQ42400007		
J	Granados, JE; Perez, JM; Soriguer, C; Fandos, P; RuizMartinez, I				Soriguer, Ramon/J-1494-2014; Fandos, Paulino/M-7304-2015; CSIC, EBD Donana/C-4157-2011	Soriguer, Ramon/0000-0002-9165-7766; Fandos, Paulino/0000-0002-9607-8931; CSIC, EBD Donana/0000-0003-4318-6602			On the biometry of the Spanish ibex, Capra pyrenaica, from Sierra Nevada (Southern Spain)								FOLIA ZOOLOGICA				46	1			9	14					1997	1997										16	0	0	12	0	16			0139-7893			WOS:A1997WX46100002		
S	PulidoBosch, A; Gisbert, J; AlAlwani, G						Walling, DE; Probst, JL		Environmental impact of construction work at the Sierra Nevada ski resort in Spain								HUMAN IMPACT ON EROSION AND SEDIMENTATION		IAHS PUBLICATION			245			49	56					1997	1997						International Symposium S6 on Human Impact on Erosion and Sedimentation, at the 5th Scientific Assembly of the International-Association-of-Hydrological-SciencesInternational Symposium S6 on Human Impact on Erosion and Sedimentation, at the 5th Scientific Assembly of the International-Association-of-Hydrological-Sciences	APR 23-MAY 03, 1997APR 23-MAY 03, 1997	UNESCO; World Meteorol Org; Moroccan Water Resources Assoc; Int Assoc Hydrol Sci, Int Commiss Continental ErosUNESCO; World Meteorol Org; Moroccan Water Resources Assoc; Int Assoc Hydrol Sci, Int Commiss Continental Eros	RABAT, MOROCCORABAT, MOROCCO	0	0	0	0	0	0			0144-7815		1-901502-30-9	WOS:A1997BJ43K00006		
J	Lorite, Juan; Valle, Francisco; Ruiz Polo, Nieves				Lorite, Juan/F-4690-2011	Lorite, Juan/0000-0003-4617-8069			Cartography and vegetation dynamics in the Sierra Nevada, Almeria (s.e. Spain)								Lagascalia				19	1-2			601	608					1997	1997						Proceedings of the VIII Optima MeetingProceedings of the VIII Optima Meeting	September 25-October 1, 1995September 25-October 1, 1995		Seville, SpainSeville, Spain	0	0	0	0	0	0			0210-7708			BIOSIS:PREV199800058650		
J	Bengtsson, Bengt A.								Scythrididae.								Microlepidoptera of Europe				2				1	301					1997	1997										25	0	0	29	0	31			1395-9506			ZOOREC:ZOOR13400058321		
J	Skartveit, John; Haenni, Jean-Paul								Three species of Bibionidae (Diptera) new to the fauna of Switzerland								Mitteilungen der Schweizerischen Entomologischen Gesellschaft				70	1-2			29	33					1997	1997										2	0	0	2	0	2			0036-7575			BIOSIS:PREV199799692331		
B	PulidoBosch, A; BenSbih, Y; Vallejos, A						Kranjc, A		Some aspects of the functioning of careos determined by tracer experiments: Example of La Alpujarra (Spain)								TRACER HYDROLOGY 97								431	434					1997	1997						7th International Symposium on Water Tracing7th International Symposium on Water Tracing	MAY 26-31, 1997MAY 26-31, 1997	Int Assoc Tracer Hydrol; Karst Res Inst ZRC SAZU, Postojna; Minist Sci & Technol Republic Slovenia; Minist Environm & Phys Planning Republic Slovenia; Int Assoc Hydrogeologists, Karst Commiss; Int Assoc Hydrol Sci, Int Comm Tracers; Int Atom Energy Agcy; UNESCO, Slovenian Natl Commiss; IHP UNESCO, Natl Comm SloveniaInt Assoc Tracer Hydrol; Karst Res Inst ZRC SAZU, Postojna; Minist Sci & Technol Republic Slovenia; Minist Environm & Phys Planning Republic Slovenia; Int Assoc Hydrogeologists, Karst Commiss; Int Assoc Hydrol Sci, Int Comm Tracers; Int Atom Energy Agcy; UNESCO, Slovenian Natl Commiss; IHP UNESCO, Natl Comm Slovenia	PORTOROZ, SLOVENIAPORTOROZ, SLOVENIA	0	0	0	0	0	0					90-5410-875-4	WOS:A1997BH94S00061		
J	Talavera, M.				Talavera, Miguel/L-4626-2014	Talavera, Miguel/0000-0001-7484-6082			Some species of the family Tylenchidae (Nematoda: Tylenchida) from Sierra Nevada (S.E. Spain).								Zoologica Baetica				8				133	147					1997	1997										0	0	0	0	0	0			1130-4251			ZOOREC:ZOOR13800053466		
J	Zaldivar, JG; Jabaloy, A; GonzalezLodeiro, F				Galindo-Zaldivar, Jesus/K-3640-2012; JABALOY SANCHEZ, ANTONIO/L-2955-2014; Gonzalez Lodeiro, Francisco/H-8824-2015	Galindo-Zaldivar, Jesus/0000-0002-3493-2637; JABALOY SANCHEZ, ANTONIO/0000-0001-5830-5913; Gonzalez Lodeiro, Francisco/0000-0003-3810-7965			Reactivation of the Mecina Detachment in the western sector of Sierra Nevada (Betic Cordilleras, SE Spain)								COMPTES RENDUS DE L ACADEMIE DES SCIENCES SERIE II FASCICULE A-SCIENCES DE LA TERRE ET DES PLANETES				323	7			615	622					OCT 3 1996	1996										0	0	0	0	0	0						WOS:A1996VM80700009		
J	Carrillo, P; Reche, I; CruzPizarro, L				Reche, Isabel/K-7120-2014; Cruz-Pizarro, Luis /H-5318-2015; Carrillo, Presentacion /I-1601-2015	Reche, Isabel/0000-0003-2908-1724; Cruz-Pizarro, Luis /0000-0003-0687-0704; 			Intraspecific stoichiometric variability and the ratio of nitrogen to phosphorus resupplied by zooplankton								FRESHWATER BIOLOGY				36	2			363	374		10.1046/j.1365-2427.1996.00091.x			OCT 1996	1996										31	1	0	25	0	32			0046-5070			WOS:A1996VM61200012		
J	Galan, G; Pin, C; Duthou, JL				Galan, Gumer/G-9453-2015	Galan, Gumer/0000-0002-5282-4779			Sr-Nd isotopic record of multi-stage interactions between mantle-derived magmas and crustal components in a collision context - The ultramafic-granitoid association from Vivero (Hercynian belt, NW Spain)								CHEMICAL GEOLOGY				131	1-4			67	91		10.1016/0009-2541(96)00027-7			SEP 30 1996	1996										33	1	0	1	0	33			0009-2541			WOS:A1996VQ33100005		
J	Carrillo, P; Reche, I; CruzPizarro, L				Reche, Isabel/K-7120-2014; Cruz-Pizarro, Luis /H-5318-2015; Carrillo, Presentacion /I-1601-2015	Reche, Isabel/0000-0003-2908-1724; Cruz-Pizarro, Luis /0000-0003-0687-0704; 			Quantification of the phosphorus released by zooplankton in an oligotrophic lake (La Caldera, Spain): Regulating factors and adjustment to theoretical models								JOURNAL OF PLANKTON RESEARCH				18	9			1567	1586		10.1093/plankt/18.9.1567			SEP 1996	1996										11	1	0	10	0	13			0142-7873			WOS:A1996VL31100004		
J	Douglas, T; Critchley, D; Park, G								The deintensification of terraced agricultural land near Trevelez, Sierra Nevada, Spain								GLOBAL ECOLOGY AND BIOGEOGRAPHY LETTERS				5	4-5			258	270		10.2307/2997794			JUL-SEP 1996	1996						Meeting of the Biogeography-Research-Group of the Institute-of-British-GeographersMeeting of the Biogeography-Research-Group of the Institute-of-British-Geographers	MAY, 1993MAY, 1993	Inst Brit Geographer, Biogeog Res GrpInst Brit Geographer, Biogeog Res Grp	NEWCASTLE, ENGLANDNEWCASTLE, ENGLAND	16	0	0	11	0	16			0960-7447			WOS:A1996VY33900008		
J	Talavera, M.; Tobar, A.				Talavera, Miguel/L-4626-2014	Talavera, Miguel/0000-0001-7484-6082			Description of Pratylenchoides nevadensis sp. n. from southern Spain (Tylenchida: Pratylenchidae).								Afro-Asian Journal of Nematology				6	1			46	49					June 1996	1996										3	0	1	3	0	4			0963-6420			ZOOREC:ZOOR13300036299		
J	Gomez, JM; Zamora, R								Wind pollination in high-mountain populations of Hormathophylla spinosa (Cruciferae)								AMERICAN JOURNAL OF BOTANY				83	5			580	585		10.2307/2445916			MAY 1996	1996										33	3	0	33	0	37			0002-9122			WOS:A1996UM57200006		
J	Perez, JM; Granados, JE; Soriguer, RC; RuizMartinez, I				Soriguer, Ramon/J-1494-2014; CSIC, EBD Donana/C-4157-2011	Soriguer, Ramon/0000-0002-9165-7766; CSIC, EBD Donana/0000-0003-4318-6602			Prevalence and seasonality of Oestrus caucasicus Grunin, 1948 (Diptera: Oestridae) parasitizing the Spanish ibex, Capra pyrenaica (Mammalia: Artiodactyla)								JOURNAL OF PARASITOLOGY				82	2			233	236		10.2307/3284152			APR 1996	1996										13	0	0	10	2	14			0022-3395			WOS:A1996UE27000007	8604089	
J	SanchezMaranon, M; Delgado, R; Parraga, J; Delgado, G								Multivariate analysis in the quantitative evaluation of soils for reforestation in the Sierra Nevada (southern Spain)								GEODERMA				69	3-4			233	248		10.1016/0016-7061(95)00065-8			FEB 1996	1996										11	0	0	5	1	11			0016-7061			WOS:A1996TZ36000006		
J	Tarrier, Michel								Protection of the Sierra Nevada (Spain) habitats, Biosphere Reserve (UNESCO): The maximum level of destruction has been reached								Alexanor				19	7-8			450	454					1996 (1997)	1996										0	0	0	0	0	0			0002-5208			BIOSIS:PREV199799737209		
J	Presa, J.J.; Garcia, M.D.; Gomez, R.								The acridids taxocenosis of mountains of the Iberian Peninsula. Its usefulness as biogeographical elements.				Las taxocenosis de acrididos (Orthoptera, Acrididae) de los sistemas montanosos de la Peninsula Iberica. Su utilidad como elementos biogeograficos.				Anales de Biologia (Murcia)				21				9	22					1996	1996										0	0	0	0	0	0			0213-5450			ZOOREC:ZOOR13600033750		
J	Dominguez Lozano, F.; Galicia Herbada, D.; Moreno Rivero, L.; Moreno Saiz, J. C.; Sainz Ollero, H.								Threatened plants in peninsular and Balearic Spain: A report based on the EU Habitats Directive								Biological Conservation				76	2			123	133					1996	1996										31	0	0	29	1	32			0006-3207			BIOSIS:PREV199698822029		
J	Ortiz, AG; Schulte, L; Franch, FS						Grandal, A; Pages, L		Research on recent glaciation and related morphology based on the Corral del Veleta (Sierra Nevada)								CADERNOS DO LABORATORIO XEOLOXICO DE LAXE 21		CADERNOS DO LABORATORIO XEOLOXICO DE LAXE : REVISTA DE XEOLOXIA GALEGA E DO HERCINICO PENINSULAR		21				543	558					1996	1996						4th National Conference of the Sociedad-Espanola-de-Geomorfologia4th National Conference of the Sociedad-Espanola-de-Geomorfologia	SEP 16-20, 1996SEP 16-20, 1996	Univ A Coruna; Lab Xeoloxico LaxeUniv A Coruna; Lab Xeoloxico Laxe	O CASTRO A CORUNA, SPAINO CASTRO A CORUNA, SPAIN	4	0	0	1	0	4			0213-4497			WOS:A1996BH69X00041		
J	Hacker, Hermann								[The revision of the genus Hadena Schrank, 1802 (Lepidoptera: Noctuidae).]				Revision der Gattung Hadena Schrank, 1802 (Lepidoptera, Noctuidae).				Esperiana				5				6	696, 726-775					1996	1996										0	0	0	1	0	1			0949-4529			ZOOREC:ZOOR13400013549		
B	Jimenez Guirado, D.; Calatayud, L.; Pena Santiago, R.			Real Sociedad Espanola de Historia Natural					[Morphometrical analysis of the genus Anatonchus Cobb, 1916 (Nematoda, Mononchida) in Spain.]				Analisis morfometrico del genero Anatonchus Cobb, 1916 (Nematoda, Mononchida) en Espana.				[Extraordinary volume published on the occasion of the 125th anniversary of the foundation. 12th biennial, 11th -15th March.].								113	115					1996	1996										0	0	0	0	0	0					84-920828-4-4	ZOOREC:ZOOR13300005857		
J	Sanchez-Maranon, R. Delgado; Parraga, J.; Delgado, G.								Multivariate analysis in the quantitative evaluation of soils for reforestation in the Sierra Nevada, (southern Spain)								Geoderma				69	3-4			233	248					1996	1996										0	0	0	0	0	0			0016-7061			BIOSIS:PREV199698784269		
J	Gomez, JM; Zamora, R; Hodar, JA; Garcia, D				Garcia, Daniel/A-1236-2011	Garcia, Daniel/0000-0002-7334-7836			Experimental study of pollination by ants in Mediterranean high mountain and arid habitats								OECOLOGIA				105	2			236	242					JAN 1996	1996										66	1	2	69	3	72			0029-8549			WOS:A1996TV59300014		
J	Brullo, S.; Pavone, P.; Salmeri, C.								A new species of Allium sect. Codonoprasum from Sierra Nevada (Spain)								Sendtnera				3	0			95	100					1996	1996										0	0	0	0	0	0			0944-0178			BIOSIS:PREV199699050643		
J	Camarero, L; Catalan, J; Pla, S; Rieradevall, M; Jimenez, M; Prat, N; Rodriguez, A; Encina, L; CruzPizarro, L; Castillo, PS; Carrillo, P; Toro, M; Grimalt, J; Berdie, L; Fernandez, P; Vilanova, R				Catalan, Jordi/A-5420-2008; Grimalt, Joan/E-2073-2011; Fernandez, Pilar/E-6182-2010; Cruz-Pizarro, Luis /H-5318-2015; Carrillo, Presentacion /I-1601-2015; Camarero, Lluis/J-9239-2012; Pla-Rabes, Sergi/J-9209-2012; 	Catalan, Jordi/0000-0002-2934-4013; Grimalt, Joan/0000-0002-7391-5768; Fernandez, Pilar/0000-0002-4535-5214; Cruz-Pizarro, Luis /0000-0003-0687-0704; Camarero, Lluis/0000-0003-4271-8988; Pla-Rabes, Sergi/0000-0003-3532-9466; Encina Encina, Maria Lourdes/0000-0002-8218-3327			Remote mountain lakes as indicators of diffuse acidic and organic pollution in the Iberian peninsula (AL:PE 2 studies)								WATER AIR AND SOIL POLLUTION				85	2			487	492		10.1007/BF00476876			DEC 1995	1995						5th International Conference on Acidic Deposition - Science and Policy: Acid Reign 955th International Conference on Acidic Deposition - Science and Policy: Acid Reign 95	JUN 26-30, 1995JUN 26-30, 1995	Swedish Environm Protect Agcy; Swedish Environm Res Inst; Provincial Govt Goteborg; Provincial Govt Bohus IanSwedish Environm Protect Agcy; Swedish Environm Res Inst; Provincial Govt Goteborg; Provincial Govt Bohus Ian	GOTHENBURG, SWEDENGOTHENBURG, SWEDEN	21	0	0	18	0	21			0049-6979			WOS:A1995UB05300034		
J	MoralesBaquero, R; CruzPizarro, L				Cruz-Pizarro, Luis /H-5318-2015; Carrillo, Presentacion /I-1601-2015; 	Cruz-Pizarro, Luis /0000-0003-0687-0704; Morales Baquero, Rafael/0000-0002-7075-7899			Effects of fluctuating temperatures on the population dynamics of Hexarthra bulgarica (Wiszniewski) from high mountain lakes in Sierra Nevada (Spain)								HYDROBIOLOGIA				313				359	363		10.1007/BF00025970			NOV 3 1995	1995						7th International Rotifer Symposium7th International Rotifer Symposium	JUN 06-11, 1994JUN 06-11, 1994	Polish Acad Sci, Inst Ecol; Polish Hydrobiol Soc, Rotifer SectPolish Acad Sci, Inst Ecol; Polish Hydrobiol Soc, Rotifer Sect	POLISH ACAD SCI, INST ECOL, MIKOLAJKI, POLANDPOLISH ACAD SCI, INST ECOL, MIKOLAJKI, POLAND	8	0	0	7	0	8			0018-8158			WOS:A1995TR66600047		
J	TOTH, LG; CRUZPIZARRO, L				Cruz-Pizarro, Luis /H-5318-2015	Cruz-Pizarro, Luis /0000-0003-0687-0704			RESPIRATORY ELECTRON-TRANSPORT SYSTEM (ETS)-ACTIVITY OF THE PLANKTON AND BIOFILM IN THE HIGH-MOUNTAIN LAKE LA CALDERA (SIERRA-NEVADA, SPAIN)								ARCHIV FUR HYDROBIOLOGIE				135	1			65	78					NOV 1995	1995										5	0	0	5	0	6			0003-9136			WOS:A1995TJ57300004		
J	CRESPOBLANC, A								INTERFERENCE PATTERN OF EXTENSIONAL FAULT SYSTEMS - A CASE-STUDY OF THE MIOCENE RIFTING OF THE ALBORAN BASEMENT (NORTH OF SIERRA-NEVADA, BETIC CHAIN)								JOURNAL OF STRUCTURAL GEOLOGY				17	11			1559	&		10.1016/0191-8141(95)E0044-D			NOV 1995	1995										46	0	0	1	0	46			0191-8141			WOS:A1995TC65700006		
